post_number,subject,username,date
4201,It won't gap DOWN to .0009. But the,STOCK_COWBOY,2013-08-29
4202,"~~~BRZG will go up tomorrow,, if it even",1~Eye~Jack!!,2013-08-29
4203,BRZGGot to fill the GAP!,STOCK_COWBOY,2013-08-29
4204,"Reloading 9s and 10s tomorrow..,",STOCK_COWBOY,2013-08-29
4205,Nobody buys 1st thing in the AM.,STOCK_COWBOY,2013-08-29
4206,"Gold, I own Gold!",The Prophetic One,2013-08-29
4207,"Sorry, that gaps not getting filled.  lmao",The Prophetic One,2013-08-29
4208,It's a traders myth that any gap ups,The Prophetic One,2013-08-29
4209,He must have been the one to sell,The Prophetic One,2013-08-29
4210,In your dreams.,The Prophetic One,2013-08-29
4211,Will see. History says it will...,STOCK_COWBOY,2013-08-29
4212,"Doesn't matter, up or down tomorrow, matters that",MosEisly,2013-08-29
4213,MMs might put through a fake 100k trade,The Prophetic One,2013-08-29
4214,Pretty much anyone who owned shares under .001,The Prophetic One,2013-08-29
4215,<DELETED>,<DELETED>,2013-08-29
4216,BRZG GAPPED UP FOR ABSOLUTELY NO REASON!!!,STOCK_COWBOY,2013-08-29
4217,Good luck my friend.  I'm debating buying,The Prophetic One,2013-08-29
4218,Loved the .0008 to .0016 sale... Weeeeeeeeee,STOCK_COWBOY,2013-08-29
4219,How many shares you thinking about buying tomorrow?,The Prophetic One,2013-08-29
4220,Why buy @ 12 when you could pick,STOCK_COWBOY,2013-08-29
4221,Volume tomorrow should be at least 100 million,The Prophetic One,2013-08-29
4222,Me & da BRZG Crew hold a bit,1~Eye~Jack!!,2013-08-29
4223,"Yep,, Tomorrow BRZG will Jump! I'm hitting the",1~Eye~Jack!!,2013-08-29
4224,I see and agree with that synopsis.  ,The Prophetic One,2013-08-29
4225,Same here.  Hope I wake up to,The Prophetic One,2013-08-29
4226,Looks like everyone found a big runner here,Geronb,2013-08-30
4227,Good luck to you man.  I hope,The Prophetic One,2013-08-30
4228,I'm not sure why that is so hard,35611,2013-08-30
4229,I could be wrong but it looks stair,MosEisly,2013-08-30
4230,"and it stayed above fibs, so if volume",MosEisly,2013-08-30
4231,I would be just fine with that but,The Prophetic One,2013-08-30
4232,I like this reply! Haha! Anything is possible,RussellSeenath,2013-08-30
4233,Anything is possible with these little stocks. ,The Prophetic One,2013-08-30
4234,Good MorRrrning BRZG Crew! ;-),1~Eye~Jack!!,2013-08-30
4235,"Yep, I'm looking for New Highs today for",The Prophetic One,2013-08-30
4236,BRZG #1 on breakoutboards,MosEisly,2013-08-30
4237,"Yes,, and moving up on the Most Read",1~Eye~Jack!!,2013-08-30
4238,Lets shoot up to .005 today and really,The Prophetic One,2013-08-30
4239,$BRZGAnother huge day coming!,matticus22,2013-08-30
4240,Very True! BRZG is set for a Multiple,1~Eye~Jack!!,2013-08-30
4241,~~~BRZG SS is the SAME!!! Just Confirmed by,1~Eye~Jack!!,2013-08-30
4242,.....so get In and Hold Your BRZG Shares,1~Eye~Jack!!,2013-08-30
4243,Watching closely,The Prophetic One,2013-08-30
4244,.0018 represent a new breakout!,The Prophetic One,2013-08-30
4245,Looking like the FLOAT is all locked up!,The Prophetic One,2013-08-30
4246,"BRZG Shares arRre Held is $trong Hands,,,,,, so",1~Eye~Jack!!,2013-08-30
4247,WHEN'S THE NEWS COMING???,European,2013-08-30
4248,MMS are ridiculous!  BID x ASK uptick,The Prophetic One,2013-08-30
4249,No one knows but the rumor is that,The Prophetic One,2013-08-30
4250,BRZG .0015's Falling!! ;-),1~Eye~Jack!!,2013-08-30
4251,Nothing for sale under .0015 it appears. ,The Prophetic One,2013-08-30
4252,basically this thing has no activity,Pontiacgm01,2013-08-30
4253,The float is locked and no one wants,The Prophetic One,2013-08-30
4254,"Nope,, Nothing being given away! ;-)",1~Eye~Jack!!,2013-08-30
4255,Should move back up soon.  Lookng pretty,The Prophetic One,2013-08-30
4256,Someone let me in at  13,Mustangsrmine,2013-08-30
4257,For me this just confirms that if a,The Prophetic One,2013-08-30
4258,"The BID is building, fireworks coming soon!",The Prophetic One,2013-08-30
4259,Yup! ...and Volume is coming in steady! ;-),1~Eye~Jack!!,2013-08-30
4260,.0014 x .0015 again.,The Prophetic One,2013-08-30
4261,This float is LOCKED!! VFIN at .0024... ask,Fatlipper,2013-08-30
4262,.002s will be rpinting soon!,The Prophetic One,2013-08-30
4263,I'm In!  Hope this one will help,airsplash2000,2013-08-30
4264,That's exactly what is about to happen.,The Prophetic One,2013-08-30
4265,WELCOME all New BRZG Owners! Now lets place,1~Eye~Jack!!,2013-08-30
4266,<DELETED>,<DELETED>,2013-08-30
4267,looks like real potential here. GLTA!,roberteliates,2013-08-30
4268,No much selling so far.  Drop a,The Prophetic One,2013-08-30
4269,.0015s might be about to fall here.,The Prophetic One,2013-08-30
4270,"Jack, HOW HIGH WILL THIS RUN?",curtisw184,2013-08-30
4271,$BRZG STRONG! Honestly!!!!!! IMHO I HOPE SO ;),RussellSeenath,2013-08-30
4272,With NEWS easily.  No Dilution going on,The Prophetic One,2013-08-30
4273,15s falling...,Fatlipper,2013-08-30
4274,<DELETED>,<DELETED>,2013-08-30
4275,Lets see some .0016s get crushed!,The Prophetic One,2013-08-30
4276,WOW BRZG READY FOR TAKEOFF!!,curtisw184,2013-08-30
4277,Agreed.,The Prophetic One,2013-08-30
4278,Bid sitting is not going to do it,Fatlipper,2013-08-30
4279,That's right.  As long as no one,The Prophetic One,2013-08-30
4280,If any significant news hit we'll fly like,European,2013-08-30
4281,"Well,, the Rumor is that BRZG CEO Conrad",1~Eye~Jack!!,2013-08-30
4282,Going to build to a slow boil here,The Prophetic One,2013-08-30
4283,Bid support is great and here come the,Fatlipper,2013-08-30
4284,Tick Tock tick Tock BRZG .0015's almost gone! ;-),1~Eye~Jack!!,2013-08-30
4285,.0015s falling ,The Prophetic One,2013-08-30
4286,"For those looking in here, keep in mind",The Prophetic One,2013-08-30
4287,Only $270 offered on ask :))),European,2013-08-30
4288,A few retail sellers here and there. ,The Prophetic One,2013-08-30
4289,Nice .0013 ASK SLAP for 500k!,The Prophetic One,2013-08-30
4290,Going to be great Volume here today historically,The Prophetic One,2013-08-30
4291,Churn through this .0012 - .0016 range today,The Prophetic One,2013-08-30
4292,BRZG is Part owner in a property in,1~Eye~Jack!!,2013-08-30
4293,^^^ Check out the BRZG Stickies! ^^^,1~Eye~Jack!!,2013-08-30
4294,Brazil Gold Acquires Interest in Gold Exploration Company,1~Eye~Jack!!,2013-08-30
4295,BRZG looks like its going run..MM loading!!!,PennystockID2017,2013-08-30
4296,I might have to crush that ASK. ,The Prophetic One,2013-08-30
4297,"That's what I am thinking, that's why I",The Prophetic One,2013-08-30
4298,"We have Plenty,,, just place your Bid Support",1~Eye~Jack!!,2013-08-30
4299,Golden Cross coming by weeks end next week.,The Prophetic One,2013-08-30
4300,"Yeah,, I see that! ;-) Only the Foolish",1~Eye~Jack!!,2013-08-30
4301,"I have faith , hope this is one",laver,2013-08-30
4302,Looks like BRZG is going to have a,The Prophetic One,2013-08-30
4303,.0012 BID is sucking up shares!  Don't,The Prophetic One,2013-08-30
4304,Volume should end up around 30-50 Million today,The Prophetic One,2013-08-30
4305,When those .0013s fall we will move back up!,The Prophetic One,2013-08-30
4306,.0013s falling again.,The Prophetic One,2013-08-30
4307,"I agree! Yes, I checked with the BRZG T/A",1~Eye~Jack!!,2013-08-30
4308,"Unless we get some dumping, I estimate we",buywhenhurt,2013-08-30
4309,Welcome to BRZG! ;-) Nice first post in,1~Eye~Jack!!,2013-08-30
4310,"Yep, you just never know when a PR",The Prophetic One,2013-08-30
4311,Correct! ;-) ...and most ave .0012's - .0014's,1~Eye~Jack!!,2013-08-30
4312,"Never say no one, there's always an R-tard",The Prophetic One,2013-08-30
4313,Looking at the chart and todays action so,The Prophetic One,2013-08-30
4314,"Until then,, just good to wait on these",1~Eye~Jack!!,2013-08-30
4315,The BID is building again now!  Sooner,The Prophetic One,2013-08-30
4316,"0.0013's taken out and now nice bid, bounced",European,2013-08-30
4317,Agreed.  .0014s up and printing!,The Prophetic One,2013-08-30
4318,"Ohhh Yeah it is!! Like I said,, most",1~Eye~Jack!!,2013-08-30
4319,As the day goes on BRZG looks stronger,The Prophetic One,2013-08-30
4320,Volume is Strong!! & where the Volume is,1~Eye~Jack!!,2013-08-30
4321,BRZG is Holding Yesterday's  100% Gain!  ;-),1~Eye~Jack!!,2013-08-30
4322,Uptrend confirmed imho!,The Prophetic One,2013-08-30
4323,Gotta remember it the Friday before a major,Fatlipper,2013-08-30
4324,I'm going to be looking real close for,The Prophetic One,2013-08-30
4325,This stock is wound up extremely tight! ,The Prophetic One,2013-08-30
4326,Intraday Chart looks like we could explode around,The Prophetic One,2013-08-30
4327,.0013 x .0014 tightening up!,The Prophetic One,2013-08-30
4328,".0014s like magic, disappearing!",The Prophetic One,2013-08-30
4329,Not going to be getting any cheap shares,The Prophetic One,2013-08-30
4330,.0014s falling piece by piece.  I'll be,The Prophetic One,2013-08-30
4331,"No one is selling here, the company is",European,2013-08-30
4332,"Yep, huge BID at .0013 now!  Charts",The Prophetic One,2013-08-30
4333,Good consolidation today!,MosEisly,2013-08-30
4334,End of day action coming to BRZG! ,The Prophetic One,2013-08-30
4335,Intraday Charts right on track with a Volume,The Prophetic One,2013-08-30
4336,I would say we have a 75% chance,The Prophetic One,2013-08-30
4337,Were you the one that called the CEO?,EthanolTurbo,2013-08-30
4338,<DELETED>,<DELETED>,2013-08-30
4339,"Nope I rarely bother to call a CEO,",The Prophetic One,2013-08-30
4340,Yeah but you have no proof as to,The Prophetic One,2013-08-30
4341,Not to mention today is not over yet anyway.,The Prophetic One,2013-08-30
4342,SERIOUSLY WHAT I POSTED WAS AN ISSUE FOR,PennystockID2017,2013-08-30
4343,BIG BID of 1.3 Million at .0013 has disappeared.,The Prophetic One,2013-08-30
4344,Oh yes it was and it might not,European,2013-08-30
4345,It would be hilarious and ironic if a,The Prophetic One,2013-08-30
4346,WHATS YOUR PROBLEM...SHORT AND WORRIED? THE CHARTS SHOWS,PennystockID2017,2013-08-30
4347,I have a problem with pumpers like you,European,2013-08-30
4348,He thinks your conversation with the CEO is ficticious.,The Prophetic One,2013-08-30
4349,.0015s up....shes gonna run into the close!,The Prophetic One,2013-08-30
4350,.0015s rolling off in the millions now!,The Prophetic One,2013-08-30
4351,Exactly! Absolutely ZERO proof. I like the chart,European,2013-08-30
4352,I HAVE A PROBLEM WITH BASHERS AND SHORTS,PennystockID2017,2013-08-30
4353,.0014 x .0015 she as tight as she,The Prophetic One,2013-08-30
4354,In his defense I have spoke with CEO's,The Prophetic One,2013-08-30
4355,YOU WANT A TRANSCRIPT? YOUR ABSURD!!!,PennystockID2017,2013-08-30
4356,"More imprtantly, .0015s are falling!",The Prophetic One,2013-08-30
4357,Yes they are!! Once again VFIN dumping massive,Fatlipper,2013-08-30
4358,Well it's not dilution!  TA confirmed it,The Prophetic One,2013-08-30
4359,DONT YOU YOU DO DUE DILIGENCE BEFORE YOU,PennystockID2017,2013-08-30
4360,Looking very good for next week here! ,The Prophetic One,2013-08-30
4361,Good answer.  Someones loading .0015s!,The Prophetic One,2013-08-30
4362,Intraday PSAR on the 30 minutes chart is,The Prophetic One,2013-08-30
4363,Daily Chart - On verge of MAJOR BREAKOUT!,The Prophetic One,2013-08-30
4364,A 2 million ASK slap on the .0015s,The Prophetic One,2013-08-30
4365,Another thing to think about is this:,The Prophetic One,2013-08-30
4366,A PR would be GOLD!!!,Fatlipper,2013-08-30
4367,"Anysubstantial Gold, Silver, or OIL findings mentioned via",The Prophetic One,2013-08-30
4368,Last hour to get in. Will mr. H,dmongiello,2013-08-30
4369,I would love to see a PR right,The Prophetic One,2013-08-30
4370,Someone is really wanting some cheap shares right,The Prophetic One,2013-08-30
4371,.0015 ASK has moved his offer down to,The Prophetic One,2013-08-30
4372,BRZG...BUILDING BACK TO ITS BASE PPS!!!,PennystockID2017,2013-08-30
4373,Yeah thats great,The Prophetic One,2013-08-30
4374,Maybe the PR comes AFTER HOURS!  Maybe,The Prophetic One,2013-08-30
4375,BRZG CHART - CLose down .0001 on 16.5,The Prophetic One,2013-08-30
4376,BRZG i think the problem is you don't,BIG BALLER,2013-08-30
4377,BRZG you mean it will turn my acct,BIG BALLER,2013-08-30
4378,Fal just signed the property lease in June,lesgetrich,2013-08-30
4379,Yeah I could probably cut down a few,The Prophetic One,2013-08-30
4380,Fine by me.  Lets just get the,The Prophetic One,2013-08-30
4381,BRZG .0012s almost wiped out today. :(,STOCK_COWBOY,2013-08-30
4382,BRZG under 20M volume today...,STOCK_COWBOY,2013-08-30
4383,<DELETED>,<DELETED>,2013-08-30
4384,BRZG did not gap up.,STOCK_COWBOY,2013-08-30
4385,BRZG closed @ .0014 08/29/2013,STOCK_COWBOY,2013-08-30
4386,"BRZG gap fill will happen, never said this",STOCK_COWBOY,2013-08-30
4387,Posting History doesn't lie! You DID say it! ;-),1~Eye~Jack!!,2013-08-30
4388,BRZG. Just a matter of time...,STOCK_COWBOY,2013-08-30
4389,"LMAO,, Just a Matter of time you lose",1~Eye~Jack!!,2013-08-30
4390,<DELETED>,<DELETED>,2013-08-30
4391,Is BRZG a pinksheet or a fully reporting QB?,STOCK_COWBOY,2013-08-30
4392,<DELETED>,<DELETED>,2013-08-30
4393,Ok bud.  Just enjoy playing the stock,The Prophetic One,2013-08-31
4394,He knows he did.  He is just,The Prophetic One,2013-08-31
4395,I hope ur right I was the one,Geronb,2013-08-31
4396,<DELETED>,<DELETED>,2013-08-31
4397,Hilarious!,The Prophetic One,2013-08-31
4398,I will be crazy happy at a penny,Geronb,2013-08-31
4399,Awesome.  Rooting for you and ME! ,The Prophetic One,2013-08-31
4400,Got a new broker and some fresh powder,Geronb,2013-08-31
4401,Was just looking at the chart and noticed,The Prophetic One,2013-08-31
4402,Seems like a low floater a gold play,Geronb,2013-08-31
4403,Yep I agree completely.  I believe this,The Prophetic One,2013-08-31
4404,BRZG still showing significant fails to deliver!,The Prophetic One,2013-08-31
4405,"3,160,449 shares @ $.0012 posted at 16:07:11 on",lesgetrich,2013-08-31
4406,What is the rationale or perceived rationale for,Fatlipper,2013-08-31
4407,To fill the BRZG GAP@ .0009!,STOCK_COWBOY,2013-08-31
4408,SHORT COVERING!  No doubt about it.,The Prophetic One,2013-08-31
4409,BINGO! Ding Ding DIng!! We Have a Correct,1~Eye~Jack!!,2013-08-31
4410,These are trades executed after hours. Once the,lesgetrich,2013-08-31
4411,This little stock is about to run run,The Prophetic One,2013-08-31
4412,What do you mean when you say the,RobStocks88,2013-08-31
4413,Go BRZG !! ;-),1~Eye~Jack!!,2013-08-31
4414,<DELETED>,<DELETED>,2013-08-31
4415,BRZG When we buy @ .0009 and sell,STOCK_COWBOY,2013-08-31
4416,IBOX and otc markets show a AS increase...,STOCK_COWBOY,2013-08-31
4417,BRZG Dead cat bounce over.,STOCK_COWBOY,2013-08-31
4418," BRZG = 230,062,468  (O/S)  Outstanding shares",1~Eye~Jack!!,2013-08-31
4419,The BRZG float is not locked.,STOCK_COWBOY,2013-08-31
4420,<DELETED>,<DELETED>,2013-08-31
4421,Nice to know the Foolish are out of,1~Eye~Jack!!,2013-08-31
4422,The good thing is that when people like,The Prophetic One,2013-08-31
4423,"Yep,, and then in BRZG,, da Small Time",1~Eye~Jack!!,2013-08-31
4424,PR at about 8am and the PPS will,The Prophetic One,2013-08-31
4425,Boom were good here ...,Geronb,2013-09-01
4426,Will see what life brings us waiting on,Geronb,2013-09-01
4427,"Brzg share holders what's our plan, hold for",laver,2013-09-01
4428,We have the MM  Shorts   $urRrounded!!    ;-),1~Eye~Jack!!,2013-09-01
4429,The highest I see it going is 5,The Prophetic One,2013-09-01
4430,I called and left a message for MR.,The Prophetic One,2013-09-01
4431,Monday the market is closed. Trading resumes on,European,2013-09-01
4432,You never know.  They did put out,The Prophetic One,2013-09-01
4433,Come on pr !!!!,Geronb,2013-09-01
4434,Good advice.  Just put my million shares,chunky-g,2013-09-01
4435,JUST LOCKED UP MY 3 MILLION SHARES!!,curtisw184,2013-09-01
4436,Please don't wait for or keep saying news,matticus22,2013-09-01
4437,"FYI, If you are placing a limit sell",Gaintrader,2013-09-01
4438,The spirits are pretty good in here confidence,Geronb,2013-09-01
4439,Ask still shows 15 but bid is 13,Geronb,2013-09-01
4440,This one could gap up and run again,The Prophetic One,2013-09-01
4441,What's is this afterhours and premarket mess anyone,RussellSeenath,2013-09-01
4442,Long weekend L2 watcher...,STOCK_COWBOY,2013-09-01
4443,FAL Minerals LLC has no ties from my,STOCK_COWBOY,2013-09-01
4444,Huss former CEO of Southridge!,STOCK_COWBOY,2013-09-01
4445,If the ex CEO  of Southridge puts,STOCK_COWBOY,2013-09-01
4446,"BRZG has only  230,062,468 (O/S) Outstanding shares ",1~Eye~Jack!!,2013-09-01
4447,It is Illegal to Short Sub-Penny Stocks like,1~Eye~Jack!!,2013-09-01
4448,BRZG =links with Southridge!!! Ouch! :(,STOCK_COWBOY,2013-09-01
4449,Now the BRZG AS is close to a Billion...,STOCK_COWBOY,2013-09-01
4450,Owning the rights to land doesn't mean you,The Prophetic One,2013-09-01
4451,If the initial AS was maxed then it,The Prophetic One,2013-09-01
4452,<DELETED>,<DELETED>,2013-09-01
4453,<DELETED>,<DELETED>,2013-09-01
4454,<DELETED>,<DELETED>,2013-09-01
4455,<DELETED>,<DELETED>,2013-09-01
4456,FAL Minerals LLC: where Are they based? Are,STOCK_COWBOY,2013-09-01
4457,<DELETED>,<DELETED>,2013-09-01
4458,So if you believe that then move on,The Prophetic One,2013-09-01
4459,No thanks. BRZG can't wait for tasty .000s!... Again!!!,STOCK_COWBOY,2013-09-01
4460,"It doesn't matter if it's pumping or bashing,",The Prophetic One,2013-09-01
4461,Thank you for your service to this board,European,2013-09-01
4462,<DELETED>,<DELETED>,2013-09-01
4463,<DELETED>,<DELETED>,2013-09-01
4464,960 Million for a subpenny stock is extremely LOW!,The Prophetic One,2013-09-01
4465,<DELETED>,<DELETED>,2013-09-01
4466,<DELETED>,<DELETED>,2013-09-01
4467,BRZG Wait till those millions hit the market...,STOCK_COWBOY,2013-09-01
4468,<DELETED>,<DELETED>,2013-09-01
4469,Only .0009 Gap fill...,STOCK_COWBOY,2013-09-01
4470,<DELETED>,<DELETED>,2013-09-01
4471,"230,062,468  (O/S)  Outstanding shares",1~Eye~Jack!!,2013-09-02
4472,That's all we need to know.  As,The Prophetic One,2013-09-02
4473,.003 without news this week IMO .,Geronb,2013-09-02
4474,Could go .005 even without NEWS!,The Prophetic One,2013-09-02
4475,I'm not sure I agree. Will you please,Gaintrader,2013-09-02
4476,BRZG is on the REG SHO list right now.,The Prophetic One,2013-09-02
4477,<DELETED>,<DELETED>,2013-09-02
4478,"Please point out the ""bashing"" contained in the",Gaintrader,2013-09-02
4479,Ok Bud.  Whatever you say.,The Prophetic One,2013-09-02
4480,Who cares lets get a pr in the,Geronb,2013-09-02
4481,Whatever is suppose to happen should be this,Geronb,2013-09-02
4482,<DELETED>,<DELETED>,2013-09-02
4483,"Maybe some missed it, but that was a",Gaintrader,2013-09-02
4484,<DELETED>,<DELETED>,2013-09-02
4485,Missed what exactly of course people short pennies,Geronb,2013-09-02
4486,Exactly!  People who want to analyse sub,The Prophetic One,2013-09-02
4487,"Yes, Penny Stocks are Legal to Short,,, but",1~Eye~Jack!!,2013-09-02
4488,Agreed!,The Prophetic One,2013-09-03
4489,New week am should be ready here ...,Geronb,2013-09-03
4490,Have a giod night folks and get some,The Prophetic One,2013-09-03
4491,Anything under 15 million would be a slap,Geronb,2013-09-03
4492,I'm up and awake!  Ready for a,The Prophetic One,2013-09-03
4493,Good brzg! Lets keep each other informed today.,laver,2013-09-03
4494,Good morning ! I meant,laver,2013-09-03
4495,<DELETED>,<DELETED>,2013-09-03
4496,Today should be a good day here! ,The Prophetic One,2013-09-03
4497,BRZG CHART - Looking darn good!,The Prophetic One,2013-09-03
4498,Yep....here we go.  Hoping for a real,The Prophetic One,2013-09-03
4499,BRZG =   0.0014	0.0001 (+7.69%) ,1~Eye~Jack!!,2013-09-03
4500,Shaking the tree now.  Some falling out.,The Prophetic One,2013-09-03
4501,Go BRZG !!  ;-) ,1~Eye~Jack!!,2013-09-03
4502,Added 11's and bidding more 10's $BRZG,European,2013-09-03
4503,"Excellent Move! Buy BRZG on the ""shake"" Dip!! ;-)",1~Eye~Jack!!,2013-09-03
4504,Dropping and dropping,laver,2013-09-03
4505,A little morning shake is just fine. ,The Prophetic One,2013-09-03
4506,.0011s getting gobbled up!,The Prophetic One,2013-09-03
4507,Going to build some good volume here and,The Prophetic One,2013-09-03
4508,This is gonna explode! $BRZG,RussellSeenath,2013-09-03
4509,"I was Just typing the same thing...lol Yes,",1~Eye~Jack!!,2013-09-03
4510,8 Million Volume in the first 15 minutes,The Prophetic One,2013-09-03
4511,That's what i a thinking.  Gotta HOLD,The Prophetic One,2013-09-03
4512,.0011s just about gone now!,The Prophetic One,2013-09-03
4513,Looks like the selling is done!  Time,The Prophetic One,2013-09-03
4514,PPS should start to slowly go back up now.,The Prophetic One,2013-09-03
4515,Did someone really just waste their time with,The Prophetic One,2013-09-03
4516,"LOL,,, that is OK.... ""a Fool & His",1~Eye~Jack!!,2013-09-03
4517,Exactly! .0011's almost gone now! ;-),1~Eye~Jack!!,2013-09-03
4518,With a PR we still see .005 ,The Prophetic One,2013-09-03
4519,Eyes peeled for a PR or Filing this week!,The Prophetic One,2013-09-03
4520,Here it comes.......,RussellSeenath,2013-09-03
4521,Big hits coming in on the .0012s now!,The Prophetic One,2013-09-03
4522,Decent piece of .0012s for sale as a,The Prophetic One,2013-09-03
4523,[-bump-]+1BRZG@.oo1/x/.oo12~going\/trips or let rr/\rip?:-)WEEEEEE,BIG BALLER,2013-09-03
4524,Yup! ;-) .0011's arRre  where ye BRZG,1~Eye~Jack!!,2013-09-03
4525,Well if that infamous PR would show up,The Prophetic One,2013-09-03
4526,BRZG$$$Gonna rip soon!!!But why are we expecting news???I,matticus22,2013-09-03
4527,"Nothng new, penny stock investors flip all day",The Prophetic One,2013-09-03
4528,~!~BRZG~!~mms@.OO5 maybe ehhh?;-)+1BOOOM!!!!,BIG BALLER,2013-09-03
4529,Looking at the chart I have always said,The Prophetic One,2013-09-03
4530,BID stacked at .001...........looking good.,The Prophetic One,2013-09-03
4531,.0011 x .0012 now,The Prophetic One,2013-09-03
4532,$BRZG UP AND DOWN THEN ROLLIN!! ;),RussellSeenath,2013-09-03
4533,This one is looking more and more like,The Prophetic One,2013-09-03
4534,Gotta BID .0012s just to get a decent,The Prophetic One,2013-09-03
4535,$BRZG HOT OFF THE PRESS http://www.smallcapnetwork.com/Is-There-a-Mother-Lode-in-These-Small-Cap-Min,Gaintrader,2013-09-03
4536,BRZG@.0012 MOVE THESE/\CHUMPS AND WE FLYYYYYYY!!!;-)easyyyyy$$$$$$$$[/,BIG BALLER,2013-09-03
4537,BID building @ .0011,The Prophetic One,2013-09-03
4538,I can't believe all the sells! I hope,Thrashing21,2013-09-03
4539,I agree.  The company is going to,The Prophetic One,2013-09-03
4540,It's holding up very well.  Pushing back,The Prophetic One,2013-09-03
4541,Not sure who wrote that but they got,The Prophetic One,2013-09-03
4542,how many on the bid and the ask?,FutureEnergy,2013-09-03
4543,I got in way to high but holding,Geronb,2013-09-03
4544,"NEW YORK, July 30, 2013 /PRNewswire/ -- Brazil",Gaintrader,2013-09-03
4545,Missed that last part somehow.,The Prophetic One,2013-09-03
4546,so you are telling bids are building? so,FutureEnergy,2013-09-03
4547,Bid .0011 = 862K,The Prophetic One,2013-09-03
4548,Article was written by; PETER GRAHAM as CLEARLY,Gaintrader,2013-09-03
4549,ok thx for that info,FutureEnergy,2013-09-03
4550,A close today of .0014 or higher will,The Prophetic One,2013-09-03
4551,Taking a beating here needs to go back,Geronb,2013-09-03
4552,BRZG-SURE LOOKS LIKE IT'S BUY TIME!!!,PennystockID2017,2013-09-03
4553,Who is claiming pr is being released and,Geronb,2013-09-03
4554,Someone here last week.,European,2013-09-03
4555,Look back in posts!,The Prophetic One,2013-09-03
4556,Yep.  If you got extra money you,The Prophetic One,2013-09-03
4557,MMs playing games with the BID x ASK now.,The Prophetic One,2013-09-03
4558,ASK back to 1M @ .0012,The Prophetic One,2013-09-03
4559,Right now would be the PERFECT time to,The Prophetic One,2013-09-03
4560,I can only hope. Not popping that champagne yet.,European,2013-09-03
4561,"Yeah, no doubt!  The rumors of PRs",The Prophetic One,2013-09-03
4562,Did you hear back from CEO?,European,2013-09-03
4563,.0012s getting nibbles now.  Smack them down,The Prophetic One,2013-09-03
4564,Nope but I am going to call back,The Prophetic One,2013-09-03
4565,Looks like we uptrending now nice,Geronb,2013-09-03
4566,BRZG just needs a push through the 50dma,The Prophetic One,2013-09-03
4567,Looks like those .001s will be at least,The Prophetic One,2013-09-03
4568,Just called again and left another message. ,The Prophetic One,2013-09-03
4569,Super super thin here on the ASK side,The Prophetic One,2013-09-03
4570,Intra day charts pointing towards a big tunr,The Prophetic One,2013-09-03
4571,Huge Bid building here...,Fatlipper,2013-09-03
4572,"Yep, just noticed that 5.8 MILLION BID @ .001",The Prophetic One,2013-09-03
4573,Some more .001s getting filled here.,The Prophetic One,2013-09-03
4574,Bet you there will be after hours prints,The Prophetic One,2013-09-03
4575,WELCOME MARKET NMAKER SUNR...NOW WE RUN!!!,PennystockID2017,2013-09-03
4576,What is this specific MM known for?,The Prophetic One,2013-09-03
4577,It should run hard but not seeing it,The Prophetic One,2013-09-03
4578,SUNR = Sunrise Securities Corp,The Prophetic One,2013-09-03
4579,What a POS!!!!!!,European,2013-09-03
4580,Dream on!,European,2013-09-03
4581,Not getting my shares @ .0009 NOPE!,The Prophetic One,2013-09-03
4582,Google it.,The Prophetic One,2013-09-03
4583,BRZG @ .0009 :<(,STOCK_COWBOY,2013-09-03
4584,"All retail here, people getting the hard shake",The Prophetic One,2013-09-03
4585,265k Trade.,The Prophetic One,2013-09-03
4586,So by your own logic the PPS must,The Prophetic One,2013-09-03
4587,"Not yet, VFIN wants those 8's BRZG",STOCK_COWBOY,2013-09-03
4588,Why would he want .0008s when he could,The Prophetic One,2013-09-03
4589,SUNR MOVED TO 0.0511~THATS RIGHT 5 CENTS!!!,PennystockID2017,2013-09-03
4590,HOLY SCHNIKIES!  I googled and saw where,The Prophetic One,2013-09-03
4591,There might be some major NEWS coming to,The Prophetic One,2013-09-03
4592,Look out for a monster after hours trade.........,The Prophetic One,2013-09-03
4593,3.4 mil @ 9 is my guess,Fatlipper,2013-09-03
4594,"Hmmm, I wonder who on this board sold today...",thetraveler,2013-09-03
4595,NOPE 6.2 @ 9,PennystockID2017,2013-09-03
4596,6 MILLION after huors trade!,The Prophetic One,2013-09-03
4597,Giving away a SHORT COVER!  That should,The Prophetic One,2013-09-03
4598,Nothing afterhours...,Fatlipper,2013-09-03
4599,Their was a 6.2 MILLION trade after hours.,The Prophetic One,2013-09-03
4600,"It wasn't showing up on TDA, but I",Fatlipper,2013-09-03
4601,Market Maker SUNR joined the BID for BRZG,The Prophetic One,2013-09-03
4602,Told you it was coming.  ,The Prophetic One,2013-09-03
4603,Did you email the BRZG transfer agent? They,STOCK_COWBOY,2013-09-03
4604,Well I never got a chance to call,The Prophetic One,2013-09-03
4605,New OS 236356441 -confirmed 09/03/2013,STOCK_COWBOY,2013-09-03
4606,"No, the only proof for anyone here is",STOCK_COWBOY,2013-09-03
4607,Money to pay for the FAT PR that,The Prophetic One,2013-09-03
4608,SUNR buying it up!  They know the,The Prophetic One,2013-09-03
4609,I think this press is wrong. Brazilian Gold,beekeeper65,2013-09-03
4610,"It's not wrong.  It's for BRZG, no",The Prophetic One,2013-09-03
4611,If you search there filings as far back,beekeeper65,2013-09-03
