post_number,subject,username,date
8650,SAW HOW ELED CLOSED RIGHT? SMACK SMACK SMACK,OTCLADY,2017-03-25
8651,"THE MATH ON ELED. TOOOOOOOOO EASY. POTENTIAL? 9,",OTCLADY,2017-03-25
8652,$ELED 0039 IS A MONSTER IN THE MAKING.,TradingGems,2017-03-25
8653,ELED IS A MUST WATCH DO YOU HEAR,TradingGems,2017-03-25
8654,ELED 1000% POTENTIAL WITHOUT A DOUBT. ELED UNKNOWN,TradingGems,2017-03-25
8655,"$ELED .0039 WAIT, ELED HAS ONLY 200 MILLION",TradingGems,2017-03-25
8656,ELED ELED ELED ELED!!!! FELLAS THE WRITING IS,OTCLADY,2017-03-25
8657,$ELED REAL COMPANY! MONSTER ABSOLUTE MONSTER! SLEEP IF,OTCLADY,2017-03-25
8658,Breakout board holla!!,Happytrader17,2017-03-25
8659,Lots of people following,Happytrader17,2017-03-25
8660,ELED @$1 PER SHARE WOULD ONLY MAKE THIS,okwife,2017-03-25
8661,$ELED looking great.  Next week epic,Adub_swager,2017-03-25
8662,$ELED  real company  $ELED growing ,Adub_swager,2017-03-25
8663,$ELED COME ON MONDAY HURRY UP!!,IBDiemundz,2017-03-25
8664,$ELED A CATALYST IS COMING!!!!,IBDiemundz,2017-03-25
8665,"ELED Gaining steam, set for big break out!",daystar,2017-03-25
8666,$ELED NEW FOLLOWERS EVERYDAY. FLOAT LOCKED!  ,IBDiemundz,2017-03-25
8667,$ELED TOP 50 MOST FOLLOWED ARE IN THIS,IBDiemundz,2017-03-25
8668,If the top 50 followed are in this,RodDobson,2017-03-25
8669,$ELED THATS A GOOD POINT LOL..I CANT WAIT,IBDiemundz,2017-03-25
8670,$ELED  word is spreading like wildfire.,Adub_swager,2017-03-25
8671,$ELED  real company making real products!,Adub_swager,2017-03-25
8672,ELED .0037 KEEP SNOOZING. FACEBOOK AND TWITTER SURE,Angel010910,2017-03-25
8673,Excellent target. EXCELLENT! ELED,ThoughtPower,2017-03-25
8674,$ELED .0037 BARCHARTS says BUY! ,Angel010910,2017-03-25
8675,ELED REAL COMPANY! MONSTER ABSOLUTE MONSTER! SLEEP IF,Angel010910,2017-03-25
8676,ELED OLDER POST BELOW. FACT ATILL REMAINS TRUE,Angel010910,2017-03-25
8677,ELED OLDER POST CATCH UP GUYS ,Angel010910,2017-03-25
8678,ELED OLD POST BELOW SHOWS HEAVY LOADING,Angel010910,2017-03-25
8679,ELED Mood WE ARE GROWINGGGGGGG! 4 CENTS EMINENT.,Angel010910,2017-03-25
8680,ELED I'm telling you guys now. YOU WILL,Angel010910,2017-03-25
8681,ELED 0039? 1 CENT BY FRIDAY? WITHOUT A,Angel010910,2017-03-25
8682,ELED .015 SOON!!!!!?? TOOO EASY FELLAS.? THE POTENTIAL,Angel010910,2017-03-25
8683,ELED HAVE YOU GUYS BEEN WATCHING THE TAPE??!!,Angel010910,2017-03-25
8684,We will be flying this week charts looking,HeenTeHmachine,2017-03-25
8685,The chart is primed and ready,Happytrader17,2017-03-25
8686,Lots of strength here,Happytrader17,2017-03-25
8687,"Lots of accumulation, people are holding shares",Happytrader17,2017-03-25
8688,ELED .0039 PARABOLIC BREAKOUT EMINENT THE CAT IS,TradingGems,2017-03-25
8689,ELED THIS HAPPENED ON TUESDAY,TradingGems,2017-03-25
8690,$ELED .0039 IS A JOKE!!!!!!!!! ONLY 250 MILLION,TradingGems,2017-03-25
8691,Going past the moon next week,Casey A,2017-03-25
8692,"The longer the resistance at .004 continues, the",Rockstar55,2017-03-25
8693,ELED I OWN 1% OF THIS COMPANY ,okwife,2017-03-26
8694,5 on BOB,Beano1969,2017-03-26
8695,$ELED have you been following?? Buzz is everywhere.,Adub_swager,2017-03-26
8696,$ELED. Has been climbing the board's and charts.,Adub_swager,2017-03-26
8697,Me too!   & I agree!,Beano1969,2017-03-26
8698,3 now!,Beano1969,2017-03-26
8699,So much interest coming in. These people know,Happytrader17,2017-03-26
8700,"Eled is growing fast, should be #1 shortly",Happytrader17,2017-03-26
8701,Float is locked and people are holding for,Happytrader17,2017-03-26
8702,Aren't we due for some PR?,Duggannj,2017-03-26
8703,$ELED REAL COMPANY TRADERS ,OTCLADY,2017-03-26
8704,Price action matters.  Buys outweigh the small,PJR262,2017-03-26
8705,$ELED WILL RUN another 500%+ from here at,OTCLADY,2017-03-26
8706,$ELED OVER fortyfive 500 BLOCK SIGNAL FOR HELP,OTCLADY,2017-03-26
8707, $ELED LOW FLOAT GURUS IS ANY ONE,OTCLADY,2017-03-26
8708,$ELED JOIN THE FACEBOOK GROUP AND YOU WILL,OTCLADY,2017-03-26
8709,$ELED YOU CAN TRY TO IGNORE THE TRADES,OTCLADY,2017-03-26
8710,$ELED HAVE YOU GUYS EVER IN YOUR TRADING,OTCLADY,2017-03-26
8711,$ELED .0039 CAN IT BREAK 15 CENTS? IGNORE,OTCLADY,2017-03-26
8712,$ELED CHART IS AMAZING ,OTCLADY,2017-03-26
8713,$ELED I KNOW ONE THING NO OTHER STOCK,OTCLADY,2017-03-26
8714,ELED HAS not even close to being started,OTCLADY,2017-03-26
8715,$ELED IS A REAL COMPANY WITH half the,OTCLADY,2017-03-26
8716,$ELED HAS REAL PRODUCTS IN A GROWING INDUStRY,OTCLADY,2017-03-26
8717,<DELETED>,<DELETED>,2017-03-26
8718,$ELED lmao look at the MMs signals. HAVE,OTCLADY,2017-03-26
8719,Very true. When .004 is broken for good,PJR262,2017-03-26
8720,$ELED REAL COMPANY! MONSTER ABSOLUTE MONSTER! SLEEP IF,mikeski74,2017-03-26
8721,$ELED CHART IS NOW TOP 1 PERCENTILE OF,mikeski74,2017-03-26
8722,$ELED The rabbit is out the hat. Since,mikeski74,2017-03-26
8723,$ELED did you see all the S.O.S signals,mikeski74,2017-03-26
8724,$ELED public service announcement public service anouncement!!! I,mikeski74,2017-03-26
8725,"$ELED Énergie currently maintains exclusive, contractual relationships with",mikeski74,2017-03-26
8726,$ELED HAVE YOU GUYS BEEN WATCHING THE TAPE??!!,mikeski74,2017-03-26
8727,$ELED WHERE ARE ALL MY LOWFLOAT GURU pros? ,mikeski74,2017-03-26
8728,ELED BELOW IS AN OLD POST FROM THE,mikeski74,2017-03-26
8729,Should see .006 by mid week,Casey A,2017-03-26
8730,ELED LETS STICK TO THE FACTSSSSSSS. These haters,TradingGems,2017-03-26
8731,ELED 0039? 1 CENT BY FRIDAY? WITHOUT A,mikeski74,2017-03-26
8732,ELED Mood WE ARE GROWINGGGGGGG! 4 CENTS EMINENT.,mikeski74,2017-03-26
8733,$ELED .0039 CAN IT BREAK 15 CENTS? IGNORE,mikeski74,2017-03-26
8734,ELED-IGNORE THIS UNKNOWN GROWING UNICORN ALL YOU WANT. ,mikeski74,2017-03-26
8735,"I sold all since 0.0009, good luck. Bye",davidegoh,2017-03-26
8736,$ELED last week of ez pickings!,Jasik Enterprises,2017-03-26
8737,ELED I live 25 minutes from its front,Jasik Enterprises,2017-03-26
8738,"ELED expanding and building new infrastructure in Denver,",Jasik Enterprises,2017-03-26
8739,Thanks...I own those now!!,Jasik Enterprises,2017-03-26
8740,ELED is expanding its base exponentially.,Jasik Enterprises,2017-03-26
8741,ELED is going SILVER .25...copper is a given!!!,Jasik Enterprises,2017-03-26
8742,Expecting filing end of week. Revs by two,ThoughtPower,2017-03-26
8743,"Company needs to throw us a bone, but",PJR262,2017-03-26
8744,"ELED momentum building. 63.1% Buys on Friday, and",goldpenny7,2017-03-26
8745,nice flag,IN The Mouth Of Madness,2017-03-26
8746,I want  to see 10q  not,IN The Mouth Of Madness,2017-03-26
8747,$ELED .0039 IS A JOKE!!!!!!!!! ONLY 250 MILLION,mikeski74,2017-03-26
8748,ELED LOOK AT THE TRADES LOOK AT THE,mikeski74,2017-03-26
8749,4 cents will come easy and quick. The,Casey A,2017-03-26
8750,Real deal here ladies and gents. Its coming,Casey A,2017-03-26
8751,250 mil authorized shares,Casey A,2017-03-26
8752,Look at the chart setup. Glorious,Casey A,2017-03-26
8753,The more I can buy at these low,Happytrader17,2017-03-26
8754,Q is coming GO #ELED,RodDobson,2017-03-26
8755,LOOKING LIKE KABOOM TIME TO ME NEXT STOP 01$$$$$$$$$$,420 BULLISH STOCKS,2017-03-26
8756,Do you think there will be a gap,bslate243,2017-03-26
8757,OWCP was a much larger SS and no,RodDobson,2017-03-26
8758,<DELETED>,<DELETED>,2017-03-26
8759,"ELED! Don't get caught watching this, while you",Ciroc ,2017-03-26
8760,$ELED we have BRAINS in this stock.. we,Angel010910,2017-03-26
8761,I think this week could be a good,mattypsays,2017-03-26
8762,"ELED, get in before the 10Q drops!!Rumor is",Ciroc ,2017-03-26
8763,Excellent! Looking for .05-.10 neeeeear term.... maybe maybe,ThoughtPower,2017-03-26
8764,<DELETED>,<DELETED>,2017-03-26
8765,"ELED we are old school REAL PROS, REAL",Angel010910,2017-03-26
8766,ELED REAL HEAD'S TRADING ELES. ELED UNICORN.........PERRRRRRIOD ,Angel010910,2017-03-26
8767,This thing will be at .02 by the,stock king5508,2017-03-26
8768,ELED WE ARE BOT GOUNG ANYWHERE ,Angel010910,2017-03-26
8769,"All the shares are locked, boom time this",stock king5508,2017-03-26
8770,ELED READ THE TRADES NOT MY LIPS ,Angel010910,2017-03-26
8771,"ELED IGNORE THOSE BROKE GUYS. Honestly, they trade",Angel010910,2017-03-26
8772,ELED ELED ELED!! READ TGE TRADES NOT TGE LIPS!!!!,Angel010910,2017-03-26
8773,Honestly I want more before it goes into,RodDobson,2017-03-26
8774,ELED JUST BRAINSTORMING.  ELED NO ADVICE,Angel010910,2017-03-26
8775,ELED kick all past present and future baahers,Angel010910,2017-03-26
8776,of all of the mega runners can you,RodDobson,2017-03-26
8777,"This is the next owcp, no shares left.",stock king5508,2017-03-26
8778,MM are caught up on this one. They,stock king5508,2017-03-26
8779,Big surprise coming this week! ;) $ELED,Rockstar55,2017-03-26
8780,Nice pennant forming on daily chart. Eom,rocknroll350,2017-03-26
8781,$ELED 100% BUY ALL ACROSS BARCHARTS.COM!!!,BrandonZelfer,2017-03-26
8782,$ELED FLOAT IS LOCKED DO THE MATH!!!! NOBODY,BrandonZelfer,2017-03-26
8783,Some news would be great! $ELED $,stock king5508,2017-03-26
8784,$ELED ONLY 250M A/S!?!? ONLY TRADING at .0035!!?!,BrandonZelfer,2017-03-26
8785,$ELED SETTING UP FOR A GOOD RUN!! It,BrandonZelfer,2017-03-26
8786,$ELED Monday Funday---Funday is Monday!!,BrandonZelfer,2017-03-26
8787,I want more #ELED in the AM...,RodDobson,2017-03-26
8788,ELED will only stop @ .05 if we sell.,RodDobson,2017-03-26
8789,Holding my shares to .15,stock king5508,2017-03-26
8790,When was the last news in this?,fink,2017-03-26
8791,ELED ELED ELED ELED ELED ELED BROKE OTC,TradingGems,2017-03-26
8792,"Adding at the open,  see you all",stock king5508,2017-03-26
8793,September ? https://www.otcmarkets.com/edgar/GetFilingHtml?FilingID=11697723,RodDobson,2017-03-26
8794,"Fake company , no news , no reports",Ofri,2017-03-26
8795,"........RUN ........ bull trap ,",Ofri,2017-03-26
8796,"Horrible earnings , not even worth paying the",Ofri,2017-03-26
8797,Going to be a good week here,HeenTeHmachine,2017-03-26
8798,Looks like you are gonna miss the fun!,stock king5508,2017-03-26
8799,<DELETED>,<DELETED>,2017-03-26
8800,"He's not getting anyone to sell, this is",stock king5508,2017-03-27
8801,WOW Look at these partners for this LOWFLOATER.,Mizle,2017-03-27
8802,"Good luck buddy, nobody is selling. Better slap it",Happytrader17,2017-03-27
8803,$ELED holding my shares for the long run.,Adub_swager,2017-03-27
8804,looking god ELED,RammageRaul,2017-03-27
8805,Should see a run today,stock king5508,2017-03-27
8806,$ELED should see run today great company small,Adub_swager,2017-03-27
8807,$ELED don't take my word for do your,Adub_swager,2017-03-27
8808,. 0044 bid .0065 ask   ... Nice!!!,Beano1969,2017-03-27
8809,Get in NOW or miss the rocket ship!!,Ciroc ,2017-03-27
8810,ELED.... Hopefully that wasn't the run we were,1trdmnymade,2017-03-27
8811,Just got in this morning at .004.... Im,bslate243,2017-03-27
8812,"$ELED strong morning so far, the MM's are",HeenTeHmachine,2017-03-27
8813,We need more buyers L2 is ready to,1trdmnymade,2017-03-27
8814,Lets get some volume on this this!,bslate243,2017-03-27
8815,"I agree, I am staying away from this",Oneirictrader,2017-03-27
8816,ELED sorry you sold and are PRAYING you,Angel010910,2017-03-27
8817,Well we almost made it half the day,1trdmnymade,2017-03-27
8818,All the pumping came to naught....,Spartak11,2017-03-27
8819,The trend is up my friend,Happytrader17,2017-03-27
8820,ELED is looking very good,RodDobson,2017-03-27
8821,ELED is on IHUB's Breakout Board,goldpenny7,2017-03-27
8822,Its the lack of volume that is keeping,Spartak11,2017-03-27
8823,We need an official PR from the company $ELED,mattypsays,2017-03-27
8824,Yes angel. There are people of character and,Oneirictrader,2017-03-27
8825,Awesome day here so far,Happytrader17,2017-03-27
8826,How?  Nothing is happening.  Ask is,Spartak11,2017-03-27
8827,correct it. I bought 0.0009 and sold all,davidegoh,2017-03-27
8828,ELED bulk holders are not giving away shares,Angel010910,2017-03-27
8829,Man it's sure hard to get shares here,sandman44,2017-03-27
8830,Gotta slap ask $ELeD,mattypsays,2017-03-27
8831,Quiet day.,Spartak11,2017-03-27
8832,Very quiet... Wonder what happened to the ,1trdmnymade,2017-03-27
8833,Gone as quickly as they came.,Spartak11,2017-03-27
8834,"Still very much here, nothing's changed, we're going",looking 4 a win,2017-03-27
8835,Base is in... has been for a while.,ThoughtPower,2017-03-27
8836,$ELED solid day. .01 before the Q would,RodDobson,2017-03-27
8837,<DELETED>,<DELETED>,2017-03-27
8838,$ELED Chart,$Pistol Pete$,2017-03-27
8839,Good close !!,wedman,2017-03-27
8840,"$ELED solid day today,setting up for a run",HeenTeHmachine,2017-03-27
8841,All I see is green,Happytrader17,2017-03-27
8842,"Hoping to add more in the morning, even",looking 4 a win,2017-03-27
8843,ELED.....Not a single share sold under .004 that's,1trdmnymade,2017-03-27
8844,.004 is the new base,Happytrader17,2017-03-27
8845,I added another 100 thousand this morning at,hdsmonkey,2017-03-27
8846,I added 650000 at the bell,the1legbandit,2017-03-27
8847,They grab there piece of the cake and,Eddycos,2017-03-27
8848,$ELED ANOTHER GOOD DAY FOR ELED. UP 5%,mikeski74,2017-03-27
8849,ELED YUP everybody left tge building...LMFAOOOOO. Thats why,TradingGems,2017-03-27
8850,Hope you pumping a holes are correct ,the1legbandit,2017-03-27
8851,Is this stock still up??!!,davidegoh,2017-03-28
8852,"This holding, nice base. Expecting Q updates very",ThoughtPower,2017-03-28
8853,ELED.... What are your thoughts for today? I'm,1trdmnymade,2017-03-28
8854,I take it you sold out this morning...?,1trdmnymade,2017-03-28
8855,Hell no,the1legbandit,2017-03-28
8856,"Quite the spread. 0035 x 004, mm games?",boutonj68,2017-03-28
8857,Yes if you read through the posts you'll,1trdmnymade,2017-03-28
8858,And volume today sucks sooo any trade large,50SHADESOFGREEN,2017-03-28
8859,Eh should be fine. Low volume but holding,ThoughtPower,2017-03-28
8860,"Still buying, gotta get as many 4 as",looking 4 a win,2017-03-28
8861,Lucky for you there is about 500k available,1trdmnymade,2017-03-28
8862,"Typically in the OTC world, after a good",Spartak11,2017-03-28
8863,"...building new, larger facility in Denver...?Investor Relations: Hanover",Jasik Enterprises,2017-03-28
8864,"I took about half of that this morning,",looking 4 a win,2017-03-28
8865,$ELED  still a strong buy imo,Adub_swager,2017-03-28
8866,$ELED 0037 on the ask is FREE MONEY,Angel010910,2017-03-28
8867,"Boutonj - Also look out for all caps,",Spartak11,2017-03-28
8868,Im picking away at these free shares,Casey A,2017-03-28
8869,Is that your opinion or fact?If you're going,looking 4 a win,2017-03-28
8870,No TOS violation and its my opinion obviously.,Spartak11,2017-03-28
8871,$ELED 0033 is a gift. Can't phase us,HeenTeHmachine,2017-03-28
8872,"Nothing ""obvious"" about anything you say, you just",looking 4 a win,2017-03-28
8873,Nope.  Im already out.  Maybe I,Spartak11,2017-03-28
8874,"Tiny retrace, if that. This is headed north",ThoughtPower,2017-03-28
8875,Support broke at .0036.  ,Spartak11,2017-03-28
8876,"My 1mill at 35 still not filling up,",Eddycos,2017-03-28
8877,Small bid whacks trying to manipulate the pps....Plus,ThoughtPower,2017-03-28
8878,"People say the shares are all gone, I",hdsmonkey,2017-03-28
8879,5mill in volume is absolutely nothing. Things are,ThoughtPower,2017-03-28
8880,"Go with your gut  OR better yet,",Spartak11,2017-03-28
8881,$ELED is solid here. Hold strong $ELED will,Rockstar55,2017-03-28
8882,"The pump is over, going down.",Oneirictrader,2017-03-28
8883,Me too.  I was hoping they would,Spartak11,2017-03-28
8884,Thanks for your shares good sir,stock king5508,2017-03-28
8885,can someone shoot me some DD on this,RebelliousWolf,2017-03-28
8886,great potential here. Trades thin hence the larger,ThoughtPower,2017-03-28
8887,<DELETED>,<DELETED>,2017-03-28
8888,Cheap shares up for grabs now. Look at,Casey A,2017-03-29
8889,$ELED free shares down here ready for the,HeenTeHmachine,2017-03-29
8890,Easy double from here,Happytrader17,2017-03-29
8891,$ELED growing everyday.  I know of 50,Adub_swager,2017-03-29
8892,"Absolutely, I have a decent chunk of those",Ciroc ,2017-03-29
8893,ELED looks like today could go either way,1trdmnymade,2017-03-29
8894,Just under 500k on the entire ask side,1trdmnymade,2017-03-29
8895,"$ELED New investors everyday a solid base, you",HeenTeHmachine,2017-03-29
8896,$ELED  solid . Run is coming soon,Adub_swager,2017-03-29
8897,adding here.....ELED,jp911,2017-03-29
8898,News Coming.........ELED!,jp911,2017-03-29
8899,<DELETED>,<DELETED>,2017-03-29
8900,Looking good. Levels holding while waiting for those,ThoughtPower,2017-03-29
8901,ELED ALL OF MONDAY NO ONE SOLD BELOW 004.,Angel010910,2017-03-29
8902,buy your bloated stocks if you so choose..........I,jp911,2017-03-29
8903,Good afternoon to all  $ELED,Papa Bear,2017-03-29
8904,Well said!  $ELED,Papa Bear,2017-03-29
8905,Good afternoon to you as well Pappa bear!,1trdmnymade,2017-03-29
8906,$ELED very thin,mattypsays,2017-03-29
8907,ELED any sort of buying pressure and we,1trdmnymade,2017-03-29
8908,Looks like someone just got a good chunk,mattypsays,2017-03-29
8909,ELED looking good here,Casey A,2017-03-29
8910,Been here a while now ... added another,Papa Bear,2017-03-29
8911,$ELED??? :),ThoughtPower,2017-03-29
8912,ELED:  That is what happens when you,Papa Bear,2017-03-29
8913,Oh boy let me nip this in the,TradingGems,2017-03-29
8914,:))))) bright lights can help!!! $ELED,ThoughtPower,2017-03-29
8915,Whats the thoughts on the upcoming 10k ?,Pennydream,2017-03-29
8916,Positive revs and out in a few weeks...,ThoughtPower,2017-03-29
8917,This company file on a timely manner ?,Pennydream,2017-03-29
8918,been consistent over the past several years. ,ThoughtPower,2017-03-29
8919,Thanks,Pennydream,2017-03-29
8920,"good luck if you decide to join., the",ThoughtPower,2017-03-29
8921,Seems the mm hold it in slow motion,Pennydream,2017-03-29
8922,"For today, the market action was slow, slow",Eddycos,2017-03-29
8923,Lolzzz :) Maybe some ELED lighting will assist me!,Papa Bear,2017-03-29
8924,MM'S always playing games. Scared  a few.,Adub_swager,2017-03-29
8925, $ELED  Performance Report http://www.barchart.com/d,$Pistol Pete$,2017-03-29
8926,ELED fell into a burning ring of fire,Spartak11,2017-03-29
8927,$ELED still got it. Holding strong.  Buying,Adub_swager,2017-03-30
8928,Are you holding? Or did you? Just curious...,ThoughtPower,2017-03-30
8929,Green light right ahead,Happytrader17,2017-03-30
8930,$ELED MM's are almost out of games and,HeenTeHmachine,2017-03-30
8931,I can't believe people aren't taking advantage of,Happytrader17,2017-03-30
8932,I would like to buy more but it's,1trdmnymade,2017-03-30
8933,"no selling, no buying?  Where is the",jp911,2017-03-30
8934,NT 10-k filed,mattypsays,2017-03-30
8935,ELED fell into a burning ring of fire ,Spartak11,2017-03-30
8936,Lol not exactly,mattypsays,2017-03-30
8937,"Pump is over, all the ""longs"" are just",Spartak11,2017-03-30
8938,I bought in the .003 range and got,Spartak11,2017-03-30
8939,Good bid support now!!,wedman,2017-03-30
8940,<DELETED>,<DELETED>,2017-03-30
8941,<DELETED>,<DELETED>,2017-03-30
8942,"ir@energieholdings.com Shoot Hal an email, maybe he shares",Eddycos,2017-03-30
8943,<DELETED>,<DELETED>,2017-03-30
8944,<DELETED>,<DELETED>,2017-03-30
8945,<DELETED>,<DELETED>,2017-03-30
8946,Thanks!,Spartak11,2017-03-30
8947,"Also, since you enjoy talking big.  Emails",Spartak11,2017-03-30
8948,Last comment and I will leave all you,Spartak11,2017-03-30
8949,"Good, then no increase in AS. Huge",mattypsays,2017-03-30
8950,<DELETED>,<DELETED>,2017-03-30
8951,"I agree, because 95% of penny stocks are",Spartak11,2017-03-30
8952,<DELETED>,<DELETED>,2017-03-30
8953,good day today... the late notice was just,ThoughtPower,2017-03-30
8954,looking for something juicy by mid-next week...$ELED,ThoughtPower,2017-03-30
8955,"in for the long haul, sounds good i",HeenTeHmachine,2017-03-30
8956,<DELETED>,<DELETED>,2017-03-30
8957,<DELETED>,<DELETED>,2017-03-30
8958,<DELETED>,<DELETED>,2017-03-30
8959,<DELETED>,<DELETED>,2017-03-30
8960,Happy Friday $ELED,ThoughtPower,2017-03-31
8961,$ELED we're going to get you HIGH today!,Adub_swager,2017-03-31
8962,Lmao ELED is not for the weak. ELED,mikeski74,2017-03-31
8963,ELED LOOK AT THAT L2 WE COULD FLY,1trdmnymade,2017-03-31
8964,Looks good,Adub_swager,2017-03-31
8965,Nice bid today. Expecting big things next week. $ELED,ThoughtPower,2017-03-31
8966,"Yep, nice bid at 36",mattypsays,2017-03-31
8967,Beauty action today,Happytrader17,2017-03-31
8968,To bad who ever got the bid filled,1trdmnymade,2017-03-31
8969,<DELETED>,<DELETED>,2017-03-31
8970,$ELED VIRTUALLY NOTHING ON THE ASK FOLKS LETS,1trdmnymade,2017-03-31
8971,Green close????,ThoughtPower,2017-03-31
8972,Nice close! ELED,ScapeGoat,2017-03-31
8973,YEP! This is one of the strongest tickers,Ciroc ,2017-03-31
8974,Exactly!!! Next week or early following... I think,ThoughtPower,2017-03-31
8975,"Absolutely!! Copperville then Silvertown! Have a great weekend!!!ELED=$,$$$,",Ciroc ,2017-03-31
8976,HeyIm curious on how you arrive at those valuations?,maverick81,2017-03-31
8977,Just my opinion based on the following facts;1.,Ciroc ,2017-03-31
8978,ThanksI appreciate it.,maverick81,2017-03-31
8979,Solid close today.. was hoping I'd get filled,mattypsays,2017-03-31
8980,I feel sorry for the folks who sold,Happytrader17,2017-03-31
8981,Truth is ELED more SELLS than BUYS since,goldpenny7,2017-04-01
8982,"Take it from me, Monday is going to",Eddycos,2017-04-01
8983,$ELED MONDAY IS GOING TO BE A GREAT,BrandonZelfer,2017-04-01
8984,$ELED 75/90 Million of the float is locked...Sooner,BrandonZelfer,2017-04-01
8985,"I am not sorry, bought 0.0009 and sold",davidegoh,2017-04-01
8986,delayed filings,IN The Mouth Of Madness,2017-04-01
8987,$ELED  75% of the Float is locked,Adub_swager,2017-04-01
8988,"Yep. Big things coming next week, early following,",ThoughtPower,2017-04-01
8989,<DELETED>,<DELETED>,2017-04-01
8990,"What exactly is the current ss?  250,000,000",Pennydream,2017-04-01
8991,Youre assuming nobody is going to sell above .004,Pennydream,2017-04-01
8992,Where are you getting your info?,Live trader,2017-04-01
8993,Its like driving on the highway behind a,Pennydream,2017-04-01
8994,ELED  do you research. You will find,Adub_swager,2017-04-01
8995,"intersting drifting analogy!- but, i don't think its",ThoughtPower,2017-04-01
8996,<DELETED>,<DELETED>,2017-04-01
8997,<DELETED>,<DELETED>,2017-04-01
8998,<DELETED>,<DELETED>,2017-04-01
8999,<DELETED>,<DELETED>,2017-04-01
9000,$ELED I watch a lot of stocks. The,Mark_MNMK,2017-04-02
9001,<DELETED>,<DELETED>,2017-04-02
9002,<DELETED>,<DELETED>,2017-04-02
9003,"According to OTCMarkets Authorized: 250,000,000 (2/12/2017)Outstanding: 249,44",Mark_MNMK,2017-04-02
9004,<DELETED>,<DELETED>,2017-04-02
9005,"Reverse split with 250m AS, get real lol",mattypsays,2017-04-02
9006,Last I checked a company is required to,Mark_MNMK,2017-04-02
9007,Worst case scenario an AS increase. Not a,mattypsays,2017-04-02
9008,"You are right, if the majority vote will",Mark_MNMK,2017-04-02
9009,Lol well neither is in play. I was,mattypsays,2017-04-02
9010,"Might as well smack the ask, float is",mattypsays,2017-04-02
9011,<DELETED>,<DELETED>,2017-04-02
9012,<DELETED>,<DELETED>,2017-04-02
9013,<DELETED>,<DELETED>,2017-04-02
9014,<DELETED>,<DELETED>,2017-04-02
9015,"It's maxed out, no shares left to dilute",mattypsays,2017-04-02
9016,happens all the time with the SS... could,ThoughtPower,2017-04-02
9017,"It could, before more shares are created for",Mark_MNMK,2017-04-02
9018,<DELETED>,<DELETED>,2017-04-02
9019,ELED you just forget to mention with your,TradingGems,2017-04-02
9020,What?! We know the increased offering didn't happen,Mark_MNMK,2017-04-02
9021,<DELETED>,<DELETED>,2017-04-02
9022,ELED REAL COMPANY! ,Angel010910,2017-04-02
9023,"I'm sorry, I'm not seeing any real facts",Mark_MNMK,2017-04-03
9024,$ELED going to be an awesome week this week,Adub_swager,2017-04-03
9025,More and more eyes on this every week,Happytrader17,2017-04-03
9026,<DELETED>,<DELETED>,2017-04-03
9027,<DELETED>,<DELETED>,2017-04-03
9028,<DELETED>,<DELETED>,2017-04-03
9029,$ELED Weekly Log Chart 4.3.17 ; Longterm (Log) Trendlines,riskon,2017-04-03
9030,$ELED Ask really thickened at 9 must be,1trdmnymade,2017-04-03
9031,<DELETED>,<DELETED>,2017-04-03
9032,Ask isn't bad now...Half the bid.,ThoughtPower,2017-04-03
9033,$ELED... wish we could get some of those,1trdmnymade,2017-04-03
9034,<DELETED>,<DELETED>,2017-04-03
9035,"Have a feeling once revs show positive ,",ThoughtPower,2017-04-03
9036,<DELETED>,<DELETED>,2017-04-03
9037,<DELETED>,<DELETED>,2017-04-03
9038,<DELETED>,<DELETED>,2017-04-03
9039,Nice analysis $ELED,mattypsays,2017-04-03
9040,great post. I'll sticky.,ThoughtPower,2017-04-04
9041,OTCmarkets has a free level 2 for $ELED...,ThoughtPower,2017-04-04
9042,"Another green day, tomorrow 3's are history",HeenTeHmachine,2017-04-04
9043,"ThoughtPower: Tell me again please why ELED looks ""primed""?",goldpenny7,2017-04-04
9044,Great vid ! Precisely what i saw coming,Pennydream,2017-04-04
9045,Despite sells > buys the 3-4 base has,ThoughtPower,2017-04-04
9046,$ELED Can someone please explain why that video,1trdmnymade,2017-04-04
9047,Hmm we'll need an admin to review. Typical,ThoughtPower,2017-04-04
9048,$ELED For those that didn't see...Folks are watchinghttps://youtu.be/M8Yw-aMt,1trdmnymade,2017-04-04
9049,I just want to know who keeps deleting,Eddycos,2017-04-04
9050,https://youtu.be/M8Yw-aMtoJcLets prove a point,Eddycos,2017-04-04
9051,ELED GOT SOME FUNDS CLEARING,1trdmnymade,2017-04-04
9052,"Great Analysis, thank you for posting that!! ",Ciroc ,2017-04-04
9053,Nice early move here $ELED,mattypsays,2017-04-04
9054,Great start!!!,Happytrader17,2017-04-04
9055,Yes it is!,Beano1969,2017-04-04
9056,Looking good. Thanks for reposting that video. I'll,ThoughtPower,2017-04-04
9057,"Ohh yeaa, let this baby boom, started of",Eddycos,2017-04-04
9058,It's so thin... she's gonna blow soon,ThoughtPower,2017-04-04
9059,Looks like selling is picking up,1trdmnymade,2017-04-04
9060,Almost 8 mill in volume and we're gonna,1trdmnymade,2017-04-04
9061,$ELED WEEEEEEEEEEEEEEEE #WINNINNNNNNNGGGG!,Angel010910,2017-04-04
9062,Looks like that video helped things along. ,Spartak11,2017-04-04
9063,wow!!,Rockstar55,2017-04-04
